NumOfEventsInJourney,NumSessions,interactionTime,maxPrice,minPrice,NumCart,NumView,InsessionCart,InsessionView,year,month,weekday,timeOfDay,Weekend,Purchase
1,1,0,643.21,643.21,0,1,0,4,2019,11,2,6,0,0
1,1,0,643.26,643.26,0,1,0,1,2019,11,2,2,0,0
1,1,0,16.73,16.73,0,1,0,1,2019,11,6,5,0,0
1,1,0,71.82,71.82,0,1,0,1,2019,11,7,1,0,0
1,1,0,39.38,39.38,1,0,1,0,2019,11,1,4,0,0
2,2,11883,9.24,9.24,0,1,0,1,2019,11,6,1,0,1
1,1,0,36.81,36.81,0,1,0,1,2019,11,5,6,0,0
1,1,0,186.06,186.06,0,1,0,1,2019,11,4,6,0,0
2,1,28,25.2,25.2,0,2,0,3,2019,11,3,1,0,0
1,1,0,411.59,411.59,0,1,0,1,2019,11,6,2,0,0
1,1,0,390.83,390.83,0,1,0,1,2019,11,5,1,0,0
1,1,0,558.55,558.55,0,1,0,1,2019,11,5,6,0,0
1,1,0,13.87,13.87,0,1,0,1,2019,11,2,2,0,0
1,1,0,108.11,108.11,0,1,0,1,2019,11,6,5,0,0
1,1,0,915.69,915.69,0,1,0,1,2019,11,2,5,0,0
1,1,0,112.46,112.46,1,0,1,0,2019,11,7,2,0,0
1,1,0,370.64,370.64,0,1,0,2,2019,11,2,1,0,0
1,1,0,285.46,285.46,0,1,0,1,2019,11,7,2,0,0
1,1,0,66.41,66.41,1,0,1,0,2019,11,7,1,0,0
1,1,0,1654.71,1654.71,0,1,0,2,2019,11,5,3,0,0
1,1,0,7.5,7.5,0,1,0,3,2019,11,3,6,0,0
1,1,0,48.91,48.91,0,1,0,1,2019,11,2,4,0,0
1,1,0,488.3,488.3,0,1,0,3,2019,11,6,2,0,0
1,1,0,21.08,21.08,0,1,0,1,2019,11,5,2,0,0
1,1,0,357.72,357.72,0,1,0,1,2019,11,6,4,0,0
1,1,0,226.25,226.25,1,0,1,0,2019,11,5,1,0,0
1,1,0,44.89,44.89,0,1,0,1,2019,11,4,3,0,0
1,1,0,103.97,103.97,0,1,0,1,2019,11,4,5,0,0
2,2,356686,28.83,28.83,2,0,1,0,2019,11,1,5,0,0
1,1,0,48.65,48.65,0,1,0,1,2019,11,4,2,0,0
1,1,0,334.37,334.37,0,1,0,1,2019,11,7,3,0,0
1,1,0,1661.56,1661.56,0,1,0,1,2019,11,6,2,0,0
1,1,0,90.32,90.32,0,1,0,1,2019,11,3,5,0,0
1,1,0,6.59,6.59,0,1,0,2,2019,11,5,6,0,0
1,1,0,264.78,264.78,0,1,0,2,2019,11,5,6,0,0
1,1,0,169.92,169.92,0,1,0,1,2019,11,5,1,0,0
1,1,0,123.53,123.53,0,1,0,2,2019,11,6,6,0,0
1,1,0,127.05,127.05,0,1,0,1,2019,11,5,3,0,0
1,1,0,200.78,200.78,0,1,0,4,2019,11,7,3,0,0
1,1,0,247.11,247.11,0,1,0,3,2019,11,5,6,0,0
1,1,0,5.15,5.15,0,1,0,1,2019,11,1,6,0,0
1,1,0,102.71,102.71,0,1,0,1,2019,11,6,6,0,0
1,1,0,18.02,18.02,0,1,0,2,2019,11,1,6,0,0
1,1,0,257.38,257.38,0,1,0,2,2019,11,7,1,0,0
1,1,0,1364,1364,1,0,1,0,2019,11,4,6,0,0
1,1,0,724.34,724.34,0,1,0,3,2019,11,7,3,0,0
1,1,0,79.87,79.87,0,1,0,1,2019,11,5,5,0,0
1,1,0,1067.6,1067.6,0,1,0,1,2019,11,5,3,0,0
1,1,0,143.89,143.89,0,1,0,1,2019,11,6,6,0,0
1,1,0,355.19,355.19,0,1,0,1,2019,11,3,3,0,0
1,1,0,194.75,194.75,0,1,0,1,2019,11,5,1,0,0
1,1,0,136.4,136.4,0,1,0,1,2019,11,3,2,0,0
1,1,0,128.45,128.45,0,1,0,4,2019,11,5,6,0,0
1,1,0,373.47,373.47,0,1,0,2,2019,11,7,2,0,0
1,1,0,563.7,563.7,0,1,0,1,2019,11,3,5,0,0
1,1,0,179.9,179.9,0,1,0,1,2019,11,6,5,0,0
1,1,0,1335.66,1335.66,0,1,0,1,2019,11,5,7,0,0
1,1,0,614.4,614.4,0,1,0,1,2019,11,3,3,0,0
3,2,229602,159.58,159.33,0,3,0,2,2019,11,5,1,0,0
1,1,0,918.32,918.32,0,1,0,1,2019,11,1,5,0,0
1,1,0,167.06,167.06,0,1,0,1,2019,11,5,5,0,0
1,1,0,617.75,617.75,0,1,0,1,2019,11,2,1,0,0
1,1,0,3.93,3.93,0,1,0,1,2019,11,5,3,0,0
1,1,0,191.69,191.69,0,1,0,2,2019,11,5,3,0,0
1,1,0,899.84,899.84,0,1,0,1,2019,11,2,5,0,0
1,1,0,71.03,71.03,0,1,0,1,2019,11,5,2,0,0
1,1,0,30.09,30.09,0,1,0,1,2019,11,4,2,0,0
1,1,0,153.67,153.67,0,1,0,1,2019,11,3,6,0,0
1,1,0,123.01,123.01,0,1,0,1,2019,11,4,5,0,0
1,1,0,295.99,295.99,0,1,0,1,2019,11,7,5,0,0
1,1,0,45.77,45.77,0,1,0,1,2019,11,7,2,0,0
1,1,0,720.46,720.46,0,1,0,1,2019,11,7,3,0,0
1,1,0,43.73,43.73,0,1,0,2,2019,11,6,2,0,0
1,1,0,260.75,260.75,0,1,0,1,2019,11,7,5,0,0
1,1,0,492.65,492.65,0,1,0,1,2019,11,7,3,0,0
1,1,0,916.37,916.37,0,1,0,1,2019,11,5,5,0,0
1,1,0,139,139,0,1,0,1,2019,11,5,3,0,0
1,1,0,56.57,56.57,0,1,0,1,2019,11,7,2,0,0
2,1,52,149.93,149.93,0,2,0,2,2019,11,6,1,0,0
1,1,0,56.11,56.11,0,1,0,1,2019,11,1,1,0,0
1,1,0,84.66,84.66,0,1,0,1,2019,11,5,2,0,0
1,1,0,46.33,46.33,0,1,0,1,2019,11,5,3,0,0
1,1,0,150.81,150.81,0,1,0,1,2019,11,1,2,0,0
1,1,0,66.93,66.93,0,1,0,1,2019,11,6,5,0,0
1,1,0,36.04,36.04,0,1,0,1,2019,11,6,2,0,0
1,1,0,11.61,11.61,0,1,0,1,2019,11,6,2,0,0
1,1,0,31.92,31.92,0,1,0,1,2019,11,5,2,0,0
1,1,0,133.85,133.85,0,1,0,1,2019,11,7,5,0,0
1,1,0,119.86,119.86,0,1,0,1,2019,11,4,5,0,0
1,1,0,128.68,128.68,0,1,0,1,2019,11,1,4,0,0
1,1,0,643.44,643.44,0,1,0,1,2019,11,4,2,0,0
1,1,0,257.15,257.15,0,1,0,1,2019,11,7,5,0,0
1,1,0,84.94,84.94,0,1,0,1,2019,11,3,5,0,0
1,1,0,1013.87,1013.87,0,1,0,1,2019,11,6,5,0,0
1,1,0,334.39,334.39,0,1,0,1,2019,11,5,2,0,0
1,1,0,267.24,267.24,0,1,0,1,2019,11,5,2,0,0
1,1,0,682.13,682.13,0,1,0,1,2019,11,2,5,0,0
1,1,0,462.82,462.82,0,1,0,1,2019,11,5,5,0,0
1,1,0,78.51,78.51,0,1,0,1,2019,11,5,4,0,0
1,1,0,755.49,755.49,0,1,0,1,2019,11,2,2,0,0
1,1,0,419.31,419.31,0,1,0,1,2019,11,6,1,0,0
1,1,0,39.87,39.87,0,1,0,1,2019,11,5,5,0,0
1,1,0,373.21,373.21,0,1,0,1,2019,11,4,2,0,0
1,1,0,643.23,643.23,0,1,0,1,2019,11,4,6,0,0
1,1,0,428.53,428.53,0,1,0,1,2019,11,3,5,0,0
1,1,0,249.81,249.81,0,1,0,1,2019,11,1,3,0,0
1,1,0,51.48,51.48,0,1,0,1,2019,11,4,3,0,0
1,1,0,15.32,15.32,0,1,0,1,2019,11,7,2,0,0
1,1,0,338.46,338.46,0,1,0,1,2019,11,7,6,0,0
1,1,0,45.42,45.42,0,1,0,1,2019,11,2,3,0,0
1,1,0,242.48,242.48,0,1,0,1,2019,11,5,2,0,0
1,1,0,344.9,344.9,0,1,0,1,2019,11,1,6,0,0
2,2,348018,35.78,34.83,0,2,0,1,2019,11,7,1,0,0
1,1,0,198.18,198.18,0,1,0,1,2019,11,6,7,0,0
1,1,0,35.78,35.78,0,1,0,1,2019,11,2,5,0,0
1,1,0,715.33,715.33,0,1,0,2,2019,11,6,1,0,0
1,1,0,59.2,59.2,0,1,0,1,2019,11,2,3,0,0
1,1,0,332.05,332.05,0,1,0,1,2019,11,4,5,0,0
1,1,0,74.15,74.15,0,1,0,1,2019,11,1,2,0,0
1,1,0,75.94,75.94,0,1,0,1,2019,11,3,5,0,0
1,1,0,148.27,148.27,0,1,0,1,2019,11,2,2,0,0
1,1,0,52.25,52.25,0,1,0,2,2019,11,1,6,0,0
1,1,0,734.9,734.9,0,1,0,1,2019,11,2,2,0,0
1,1,0,478.26,478.26,0,1,0,1,2019,11,5,1,0,0
1,1,0,537.47,537.47,0,1,0,1,2019,11,6,3,0,0
1,1,0,205.9,205.9,0,1,0,1,2019,11,4,2,0,0
1,1,0,108.88,108.88,0,1,0,3,2019,11,5,3,0,0
1,1,0,557.89,557.89,0,1,0,1,2019,11,6,3,0,0
1,1,0,69.5,69.5,0,1,0,1,2019,11,1,1,0,0
1,1,0,308.86,308.86,0,1,0,2,2019,11,5,6,0,0
1,1,0,358.57,358.57,0,1,0,1,2019,11,7,2,0,0
1,1,0,669.23,669.23,0,1,0,1,2019,11,2,5,0,0
1,1,0,452.78,452.78,0,1,0,2,2019,11,7,5,0,0
1,1,0,137.2,137.2,0,1,0,1,2019,11,2,1,0,0
1,1,0,365,365,0,1,0,1,2019,11,3,5,0,0
1,1,0,496.54,496.54,1,0,1,0,2019,11,7,2,0,0
1,1,0,958.3,958.3,0,1,0,1,2019,11,3,2,0,0
1,1,0,50.19,50.19,0,1,0,1,2019,11,4,2,0,0
1,1,0,30.86,30.86,0,1,0,1,2019,11,1,5,0,0
2,2,685038,745.4,739.04,0,2,0,1,2019,11,5,2,0,0
1,1,0,82.11,82.11,0,1,0,1,2019,11,5,2,0,0
1,1,0,40.93,40.93,0,1,0,1,2019,11,2,3,0,0
1,1,0,51.48,51.48,0,1,0,1,2019,11,3,1,0,0
1,1,0,23.14,23.14,0,1,0,1,2019,11,1,2,0,0
1,1,0,92.64,92.64,0,1,0,1,2019,11,7,3,0,0
1,1,0,64.35,64.35,0,1,0,1,2019,11,6,4,0,0
1,1,0,45.17,45.17,1,0,1,0,2019,11,2,5,0,0
1,1,0,166.52,166.52,0,1,0,2,2019,11,5,2,0,0
1,1,0,90.07,90.07,0,1,0,1,2019,11,4,2,0,0
1,1,0,168.7,168.7,0,1,0,1,2019,11,3,5,0,0
1,1,0,1595.41,1595.41,0,1,0,1,2019,11,3,5,0,0
1,1,0,50.68,50.68,0,1,0,1,2019,11,6,6,0,0
1,1,0,218.54,218.54,0,1,0,1,2019,11,6,6,0,0
1,1,0,1612.37,1612.37,0,1,0,1,2019,11,6,6,0,0
1,1,0,59.18,59.18,0,1,0,1,2019,11,3,5,0,0
1,1,0,491.36,491.36,0,1,0,1,2019,11,5,6,0,0
1,1,0,47.88,47.88,0,1,0,1,2019,11,6,5,0,0
1,1,0,126.82,126.82,0,1,0,1,2019,11,5,1,0,0
1,1,0,126.72,126.72,0,1,0,1,2019,11,5,2,0,0
1,1,0,667.69,667.69,0,1,0,1,2019,11,4,1,0,0
1,1,0,1261.29,1261.29,0,1,0,3,2019,11,6,3,0,0
2,2,695341,57.92,57.92,0,2,0,1,2019,11,3,4,0,0
1,1,0,128.7,128.7,0,1,0,1,2019,11,3,5,0,0
1,1,0,157.71,157.71,0,1,0,2,2019,11,5,4,0,0
1,1,0,715.32,715.32,0,1,0,1,2019,11,5,5,0,0
1,1,0,35.78,35.78,0,1,0,1,2019,11,1,6,0,0
1,1,0,391.52,391.52,0,1,0,2,2019,11,6,1,0,0
1,1,0,203.35,203.35,0,1,0,1,2019,11,4,4,0,0
1,1,0,155.47,155.47,0,1,0,1,2019,11,5,2,0,0
1,1,0,17.99,17.99,0,1,0,2,2019,11,5,5,0,0
1,1,0,44.79,44.79,0,1,0,1,2019,11,3,6,0,0
1,1,0,51.46,51.46,1,0,1,0,2019,11,6,2,0,0
1,1,0,173.07,173.07,0,1,0,4,2019,11,6,2,0,0
1,1,0,58.69,58.69,0,1,0,1,2019,11,1,1,0,0
1,1,0,192.4,192.4,0,1,0,1,2019,11,6,5,0,0
1,1,0,254.94,254.94,0,1,0,1,2019,11,1,4,0,0
1,1,0,916.37,916.37,0,1,0,1,2019,11,3,3,0,0
1,1,0,134.86,134.86,0,1,0,1,2019,11,5,6,0,0
1,1,0,139,139,0,1,0,1,2019,11,1,5,0,0
1,1,0,225.49,225.49,0,1,0,1,2019,11,4,6,0,0
1,1,0,148.51,148.51,0,1,0,1,2019,11,5,4,0,0
1,1,0,159.33,159.33,0,1,0,1,2019,11,6,2,0,0
1,1,0,95.21,95.21,0,1,0,3,2019,11,1,6,0,0
1,1,0,0,0,0,1,0,1,2019,11,6,5,0,0
2,1,416,166.51,166.51,0,2,0,2,2019,11,4,1,0,0
1,1,0,147.48,147.48,0,1,0,1,2019,11,5,1,0,0
1,1,0,20.92,20.92,0,1,0,3,2019,11,3,2,0,0
1,1,0,111,111,0,1,0,1,2019,11,5,5,0,0
1,1,0,138.97,138.97,0,1,0,1,2019,11,3,5,0,0
1,1,0,586.86,586.86,0,1,0,1,2019,11,3,5,0,0
1,1,0,37.2,37.2,0,1,0,1,2019,11,3,6,0,0
1,1,0,1012.38,1012.38,0,1,0,2,2019,11,4,2,0,0
1,1,0,772.19,772.19,0,1,0,1,2019,11,1,5,0,0
1,1,0,488.82,488.82,0,0,0,0,2019,11,6,3,0,1
1,1,0,1364,1364,0,1,0,1,2019,11,6,5,0,0
1,1,0,84.43,84.43,0,1,0,1,2019,11,5,6,0,0
1,1,0,66.9,66.9,0,1,0,1,2019,11,6,5,0,0
1,1,0,117.27,117.27,0,1,0,1,2019,11,7,3,0,0
1,1,0,138.64,138.64,0,1,0,1,2019,11,6,3,0,0
1,1,0,101.16,101.16,0,1,0,1,2019,11,1,7,0,0
1,1,0,61.23,61.23,0,1,0,1,2019,11,2,1,0,0
1,1,0,264.78,264.78,0,1,0,1,2019,11,6,1,0,0
1,1,0,164.66,164.66,1,0,1,0,2019,11,3,2,0,0
1,1,0,91.17,91.17,0,1,0,3,2019,11,1,3,0,0
1,1,0,174.78,174.78,0,1,0,1,2019,11,6,2,0,0
1,1,0,385.3,385.3,0,1,0,1,2019,11,6,4,0,0
1,1,0,77.09,77.09,0,1,0,1,2019,11,7,4,0,0
1,1,0,154.44,154.44,0,1,0,1,2019,11,4,3,0,0
1,1,0,79.02,79.02,0,1,0,1,2019,11,4,3,0,0
1,1,0,334.6,334.6,0,1,0,1,2019,11,5,5,0,0
1,1,0,257.38,257.38,0,1,0,1,2019,11,4,4,0,0
1,1,0,5.12,5.12,0,1,0,1,2019,11,7,3,0,0
1,1,0,316.41,316.41,0,1,0,2,2019,11,7,1,0,0
1,1,0,343.12,343.12,0,1,0,1,2019,11,2,6,0,0
1,1,0,34.24,34.24,0,1,0,1,2019,11,1,3,0,0
1,1,0,510.18,510.18,0,1,0,1,2019,11,7,3,0,0
1,1,0,40.93,40.93,0,1,0,1,2019,11,2,4,0,0
1,1,0,372.47,372.47,0,1,0,1,2019,11,5,2,0,0
1,1,0,218.51,218.51,0,1,0,3,2019,11,2,3,0,0
1,1,0,1332.85,1332.85,0,1,0,1,2019,11,6,5,0,0
2,2,21318,460.48,454.55,1,1,2,1,2019,11,7,7,0,0
1,1,0,41.96,41.96,1,0,1,1,2019,11,4,6,0,0
1,1,0,85.46,85.46,0,1,0,1,2019,11,5,6,0,0
1,1,0,51.48,51.48,0,1,0,3,2019,11,7,1,0,0
1,1,0,499.11,499.11,0,1,0,1,2019,11,1,5,0,0
1,1,0,17.99,17.99,0,1,0,1,2019,11,6,2,0,0
1,1,0,174.73,174.73,0,1,0,1,2019,11,3,2,0,0
1,1,0,370.13,370.13,0,0,0,0,2019,11,6,3,0,1
1,1,0,12.74,12.74,0,1,0,4,2019,11,5,4,0,0
1,1,0,123.56,123.56,0,1,0,1,2019,11,1,6,0,0
1,1,0,174.78,174.78,0,1,0,1,2019,11,6,1,0,0
1,1,0,1188.96,1188.96,0,1,0,1,2019,11,6,5,0,0
1,1,0,7.48,7.48,0,1,0,1,2019,11,7,3,0,0
1,1,0,398.71,398.71,0,1,0,1,2019,11,5,6,0,0
1,1,0,40.41,40.41,0,1,0,1,2019,11,5,5,0,0
1,1,0,501.17,501.17,0,1,0,1,2019,11,6,6,0,0
1,1,0,180.16,180.16,0,1,0,2,2019,11,1,1,0,0
1,1,0,180.16,180.16,0,1,0,2,2019,11,4,7,0,0
1,1,0,308.86,308.86,0,1,0,1,2019,11,1,6,0,0
1,1,0,202.83,202.83,0,1,0,1,2019,11,2,6,0,0
1,1,0,76.96,76.96,0,1,0,1,2019,11,7,5,0,0
1,1,0,266.1,266.1,0,1,0,2,2019,11,6,3,0,0
1,1,0,343.12,343.12,0,1,0,1,2019,11,3,1,0,0
1,1,0,257.38,257.38,0,1,0,1,2019,11,4,2,0,0
1,1,0,1392.31,1392.31,0,1,0,1,2019,11,6,5,0,0
2,2,24570,136.4,136.4,1,1,1,1,2019,11,6,5,0,0
1,1,0,69.47,69.47,0,1,0,1,2019,11,6,3,0,0
1,1,0,63.06,63.06,0,1,0,1,2019,11,2,1,0,0
1,1,0,92.64,92.64,0,1,0,1,2019,11,3,1,0,0
1,1,0,38.59,38.59,0,1,0,1,2019,11,4,2,0,0
1,1,0,32.18,32.18,0,1,0,2,2019,11,3,6,0,0
1,1,0,347.47,347.47,0,1,0,1,2019,11,6,2,0,0
1,1,0,48.56,48.56,0,1,0,3,2019,11,7,3,0,0
1,1,0,32.69,32.69,0,1,0,2,2019,11,1,1,0,0
1,1,0,64.61,64.61,0,1,0,2,2019,11,1,4,0,0
1,1,0,18.92,18.92,0,1,0,1,2019,11,6,3,0,0
1,1,0,223.92,223.92,0,1,0,2,2019,11,7,5,0,0
1,1,0,225.75,225.75,0,1,0,1,2019,11,1,5,0,0
1,1,0,107.85,107.85,0,1,0,1,2019,11,2,5,0,0
1,1,0,22.11,22.11,0,1,0,1,2019,11,5,6,0,0
1,1,0,154.44,154.44,0,1,0,1,2019,11,1,3,0,0
1,1,0,23.42,23.42,0,1,1,1,2019,11,5,6,0,0
1,1,0,70.01,70.01,0,1,0,1,2019,11,2,3,0,0
1,1,0,379.68,379.68,0,1,0,1,2019,11,7,2,0,0
1,1,0,694.41,694.41,0,1,0,1,2019,11,2,6,0,0
1,1,0,33.21,33.21,0,1,0,1,2019,11,5,4,0,0
1,1,0,130.93,130.93,0,1,0,2,2019,11,4,6,0,0
1,1,0,198.28,198.28,0,1,0,2,2019,11,7,5,0,0
2,1,87,44.29,44.29,0,2,0,2,2019,11,5,3,0,0
1,1,0,1013.85,1013.85,0,1,0,1,2019,11,6,6,0,0
1,1,0,11.67,11.67,0,1,0,1,2019,11,6,5,0,0
1,1,0,77.74,77.74,0,1,0,1,2019,11,4,4,0,0
1,1,0,102.7,102.7,0,1,0,1,2019,11,6,6,0,0
1,1,0,1006.59,1006.59,0,1,0,1,2019,11,3,1,0,0
1,1,0,64.35,64.35,0,1,0,1,2019,11,5,4,0,0
1,1,0,81.86,81.86,0,1,0,1,2019,11,6,5,0,0
1,1,0,268.73,268.73,0,1,0,1,2019,11,5,1,0,0
1,1,0,282.63,282.63,0,1,0,1,2019,11,7,5,0,0
1,1,0,128.68,128.68,0,1,0,4,2019,11,1,4,0,0
1,1,0,23.85,23.85,0,1,0,2,2019,11,2,6,0,0
1,1,0,251.74,251.74,0,1,0,1,2019,11,3,3,0,0
1,1,0,72.07,72.07,0,1,0,2,2019,11,6,7,0,0
1,1,0,237.33,237.33,0,1,0,1,2019,11,6,3,0,0
1,1,0,264.82,264.82,0,1,0,1,2019,11,7,2,0,0
1,1,0,128.11,128.11,0,1,0,1,2019,11,5,6,0,0
1,1,0,720.46,720.46,0,1,0,1,2019,11,5,3,0,0
1,1,0,284.59,284.59,0,1,0,1,2019,11,7,3,0,0
1,1,0,11.56,11.56,0,1,0,1,2019,11,6,3,0,0
1,1,0,192.28,192.28,0,1,0,2,2019,11,6,2,0,0
1,1,0,771.42,771.42,0,1,0,1,2019,11,6,1,0,0
1,1,0,51.46,51.46,1,0,1,2,2019,11,6,3,0,0
1,1,0,240.06,240.06,0,1,0,1,2019,11,7,2,0,0
1,1,0,46.64,46.64,0,1,0,1,2019,11,5,4,0,0
1,1,0,257.15,257.15,0,1,0,1,2019,11,4,5,0,0
1,1,0,190.74,190.74,0,1,0,1,2019,11,1,3,0,0
1,1,0,898.35,898.35,0,1,0,1,2019,11,2,5,0,0
1,1,0,90.09,90.09,0,1,0,1,2019,11,7,5,0,0
1,1,0,57.27,57.27,0,1,0,1,2019,11,6,6,0,0
1,1,0,32.18,32.18,0,1,0,1,2019,11,6,1,0,0
1,1,0,128.45,128.45,0,1,0,2,2019,11,6,5,0,0
1,1,0,408.73,408.73,0,1,0,1,2019,11,7,5,0,0
1,1,0,35.78,35.78,0,0,0,0,2019,11,2,3,0,1
1,1,0,128.68,128.68,0,1,0,1,2019,11,1,1,0,0
1,1,0,244.28,244.28,0,1,0,1,2019,11,4,2,0,0
1,1,0,200.49,200.49,0,1,0,1,2019,11,3,5,0,0
1,1,0,95.21,95.21,0,1,0,1,2019,11,6,3,0,0
1,1,0,24.58,24.58,0,1,0,1,2019,11,5,1,0,0
1,1,0,12.84,12.84,0,1,0,1,2019,11,1,2,0,0
1,1,0,185.33,185.33,0,1,0,1,2019,11,3,5,0,0
1,1,0,265.1,265.1,0,1,0,1,2019,11,6,2,0,0
1,1,0,797.7,797.7,0,1,0,2,2019,11,5,5,0,0
1,1,0,566.3,566.3,0,1,0,1,2019,11,2,1,0,0
1,1,0,54.06,54.06,0,1,0,1,2019,11,3,2,0,0
1,1,0,59.2,59.2,0,1,0,1,2019,11,7,3,0,0
1,1,0,63.84,63.84,0,0,0,0,2019,11,7,2,0,1
1,1,0,86.75,86.75,0,1,0,1,2019,11,6,6,0,0
1,1,0,1801.59,1801.59,0,1,0,2,2019,11,2,1,0,0
1,1,0,1248.38,1248.38,0,1,0,1,2019,11,6,5,0,0
2,1,549,190.22,190.22,0,2,0,3,2019,11,5,5,0,0
1,1,0,900.41,900.41,0,1,0,1,2019,11,2,3,0,0
1,1,0,396.41,396.41,0,1,0,1,2019,11,2,2,0,0
1,1,0,40.65,40.65,0,1,1,1,2019,11,4,7,0,0
1,1,0,5.12,5.12,0,1,0,1,2019,11,7,3,0,0
1,1,0,142.17,142.17,0,1,0,1,2019,11,1,5,0,0
1,1,0,946.58,946.58,0,1,0,1,2019,11,3,3,0,0
1,1,0,157.02,157.02,0,1,0,4,2019,11,6,5,0,0
1,1,0,25.74,25.74,0,1,0,1,2019,11,1,5,0,0
1,1,0,17.56,17.56,0,1,0,1,2019,11,6,5,0,0
1,1,0,989.96,989.96,0,1,0,1,2019,11,6,4,0,0
1,1,0,617.75,617.75,0,1,0,2,2019,11,1,2,0,0
1,1,0,351.1,351.1,0,1,0,1,2019,11,5,5,0,0
1,1,0,175.04,175.04,0,1,0,1,2019,11,5,1,0,0
1,1,0,23.32,23.32,0,1,0,2,2019,11,7,6,0,0
1,1,0,251.49,251.49,0,1,0,1,2019,11,7,3,0,0
2,2,949436,916.36,913.28,0,2,0,2,2019,11,6,5,0,0
1,1,0,388.8,388.8,0,1,0,1,2019,11,5,5,0,0
1,1,0,991.13,991.13,0,1,0,1,2019,11,4,6,0,0
1,1,0,167.06,167.06,0,1,0,1,2019,11,2,2,0,0
1,1,0,90.97,90.97,1,0,1,0,2019,11,6,2,0,0
1,1,0,22.91,22.91,0,1,0,1,2019,11,6,6,0,0
1,1,0,32.69,32.69,0,1,0,1,2019,11,7,5,0,0
1,1,0,643.49,643.49,0,1,0,1,2019,11,7,3,0,0
1,1,0,259.98,259.98,0,1,0,1,2019,11,7,5,0,0
1,1,0,957.55,957.55,0,1,0,1,2019,11,6,7,0,0
1,1,0,154.19,154.19,0,1,0,2,2019,11,5,3,0,0
1,1,0,44.65,44.65,0,1,0,4,2019,11,1,3,0,0
1,1,0,243.51,243.51,0,1,0,1,2019,11,2,1,0,0
1,1,0,509.64,509.64,0,1,0,1,2019,11,7,1,0,0
2,1,15,131,131,0,2,0,2,2019,11,5,2,0,0
2,2,29050,739.04,739.04,0,2,0,1,2019,11,5,1,0,0
1,1,0,769.39,769.39,0,1,0,1,2019,11,7,5,0,0
1,1,0,0,0,0,1,0,1,2019,11,4,5,0,0
1,1,0,48.91,48.91,0,1,0,1,2019,11,4,2,0,0
1,1,0,594.1,594.1,0,1,0,3,2019,11,5,5,0,0
1,1,0,244.54,244.54,0,1,0,2,2019,11,3,2,0,0
1,1,0,136.4,136.4,0,1,0,1,2019,11,7,6,0,0
1,1,0,179.93,179.93,0,1,0,1,2019,11,6,6,0,0
1,1,0,831.4,831.4,0,1,0,1,2019,11,6,6,0,0
2,2,652003,126.26,126,0,2,0,1,2019,11,6,2,0,0
1,1,0,198.95,198.95,0,1,0,1,2019,11,2,1,0,0
1,1,0,127.05,127.05,0,1,0,1,2019,11,3,2,0,0
1,1,0,35.78,35.78,0,1,0,1,2019,11,4,3,0,0
1,1,0,504.21,504.21,0,1,0,1,2019,11,5,3,0,0
1,1,0,245.28,245.28,0,1,0,1,2019,11,3,1,0,0
1,1,0,823.06,823.06,1,0,1,0,2019,11,6,2,0,0
1,1,0,197.03,197.03,0,1,0,1,2019,11,2,6,0,0
1,1,0,69.94,69.94,0,1,0,1,2019,11,3,5,0,0
1,1,0,36.01,36.01,0,1,0,1,2019,11,4,1,0,0
1,1,0,126,126,1,0,1,0,2019,11,6,1,0,0
1,1,0,179.93,179.93,0,1,0,1,2019,11,3,3,0,0
1,1,0,205.9,205.9,0,1,0,1,2019,11,6,1,0,0
1,1,0,467.19,467.19,0,1,0,1,2019,11,6,6,0,0
1,1,0,169.86,169.86,0,1,0,2,2019,11,3,6,0,0
1,1,0,150.53,150.53,0,1,0,1,2019,11,7,6,0,0
1,1,0,916.37,916.37,0,1,0,1,2019,11,3,4,0,0
1,1,0,1544.42,1544.42,0,1,0,3,2019,11,5,2,0,0
1,1,0,64.3,64.3,0,1,0,1,2019,11,6,5,0,0
1,1,0,126,126,0,1,0,1,2019,11,5,5,0,0
1,1,0,386.08,386.08,0,1,0,1,2019,11,4,5,0,0
1,1,0,64.35,64.35,0,1,0,1,2019,11,5,2,0,0
2,2,105714,101.79,101.65,0,2,0,1,2019,11,4,3,0,0
1,1,0,795.9,795.9,0,1,0,1,2019,11,7,2,0,0
1,1,0,185.91,185.91,0,1,0,1,2019,11,1,2,0,0
1,1,0,28.03,28.03,0,1,0,1,2019,11,6,3,0,0
1,1,0,336.43,336.43,0,1,0,1,2019,11,1,3,0,0
1,1,0,42.47,42.47,0,1,0,1,2019,11,3,4,0,0
1,1,0,386.37,386.37,0,1,0,1,2019,11,7,5,0,0
1,1,0,17.48,17.48,0,1,0,1,2019,11,6,5,0,0
1,1,0,475.95,475.95,0,1,0,2,2019,11,1,5,0,0
1,1,0,178.9,178.9,0,1,0,1,2019,11,2,3,0,0
1,1,0,916.37,916.37,0,1,0,1,2019,11,6,2,0,0
1,1,0,39.36,39.36,0,1,0,1,2019,11,7,2,0,0
1,1,0,85.18,85.18,0,1,0,2,2019,11,1,3,0,0
1,1,0,5.06,5.06,0,1,0,1,2019,11,3,3,0,0
1,1,0,61.75,61.75,0,1,0,1,2019,11,2,7,0,0
1,1,0,991.81,991.81,0,1,0,1,2019,11,7,5,0,0
1,1,0,288.04,288.04,0,1,0,1,2019,11,6,5,0,0
